2019-04-11T01:53:16.639 CONU9992 requested to borrow an item(CON6758) to/from Concordia, the result: success, response is: Borrowed successfully.
2019-04-11T01:53:16.640 CONU9992 requested to return an item(CON1234) to/from Concordia, the result: success, response is: Item returned..
2019-04-11T01:53:16.643 CONU9996 requested to borrow an item(CON6758) to/from Concordia, the result: success, response is: Borrowed successfully.
2019-04-11T01:53:16.644 CONU9996 requested to return an item(CON1234) to/from Concordia, the result: success, response is: Item returned..
2019-04-11T01:53:16.646 CONU9997 requested to borrow an item(CON6758) to/from Concordia, the result: success, response is: Borrowed successfully.
2019-04-11T01:53:16.648 CONU9997 requested to return an item(CON1234) to/from Concordia, the result: success, response is: Item returned..
2019-04-11T22:54:43.401 CONU2314 requested to return an item(CON3451) to/from Concordia, the result: fail, response is: You did not borrow this item.
2019-04-11T22:54:47.406 CONU2314 requested to borrow an item(CON3451) to/from Concordia, the result: success, response is: Borrowed successfully.
2019-04-11T22:54:49.920 CONU2314 requested to borrow an item(CON3451) to/from Concordia, the result: fail, response is: Already borrowed..
2019-04-11T22:55:27.069 CONU2314 requested to return an item(CON3451) to/from Concordia, the result: success, response is: Item returned..
2019-04-11T22:57:18.632 CONU2314 requested to borrow an item(CON3451) to/from Concordia, the result: success, response is: Borrowed successfully.
2019-04-11T22:57:21.032 CONU2314 requested to return an item(CON3451) to/from Concordia, the result: success, response is: Item returned..
2019-04-12T17:15:35.630 MONU2314 requested to borrow an item(CON3451) to/from Concordia, the result: success, response is: Borrow Successfully.
2019-04-12T17:15:39.315 MONU2314 requested to borrow an item(CON3451) to/from Concordia, the result: fail, response is: You already borrowed 1 item from this library.
2019-04-12T17:15:48.266 MONU2314 requested to borrow an item(CON1234) to/from Concordia, the result: fail, response is: You already borrowed 1 item from this library.
2019-04-12T17:15:50.357 MONU2314 requested to return an item(CON1234) to/from Concordia, the result: fail, response is: You did not borrow this item..
2019-04-12T17:15:55.219 MONU2314 requested to return an item(CON3451) to/from Concordia, the result: success, response is: Item returned.
2019-04-12T17:16:07.970 MONU2314 requested to borrow an item(CON3451) to/from Concordia, the result: success, response is: Borrow Successfully.
2019-04-12T17:16:20.153 MONU2314 requested to return an item(CON3451) to/from Concordia, the result: success, response is: Item returned.
2019-04-12T17:16:20.154 MONU2314 requested to borrow an item(CON1234) to/from Concordia, the result: success, response is: Borrow Successfully.
2019-04-12T17:16:45.085 MONU2314 requested to return an item(CON1234) to/from Concordia, the result: success, response is: Item returned.
2019-04-12T17:17:41.008 MONU2314 requested to borrow an item(CON1234) to/from Concordia, the result: success, response is: Borrow Successfully.
2019-04-12T17:18:07.895 MONU2314 requested to return an item(CON1234) to/from Concordia, the result: success, response is: Item returned.
2019-04-12T17:18:10.540 MONU2314 requested to return an item(CON1234) to/from Concordia, the result: fail, response is: You did not borrow this item..
2019-04-13T13:19:17.349 CONU9993 requested to borrow an item(CON1234) to/from Concordia, the result: success, response is: Borrowed successfully.
2019-04-13T13:19:17.359 CONU9998 requested to borrow an item(CON1234) to/from Concordia, the result: success, response is: Borrowed successfully.
2019-04-13T13:19:17.361 CONU9997 requested to borrow an item(CON1234) to/from Concordia, the result: success, response is: Borrowed successfully.
2019-04-13T13:19:17.363 CONU9992 requested to borrow an item(CON1234) to/from Concordia, the result: success, response is: Borrowed successfully.
2019-04-13T13:19:17.366 CONU9990 requested to borrow an item(CON1234) to/from Concordia, the result: success, response is: Borrowed successfully.
2019-04-13T13:19:17.367 CONU9999 requested to borrow an item(CON1234) to/from Concordia, the result: success, response is: Borrowed successfully.
2019-04-13T13:19:17.370 CONU9995 requested to borrow an item(CON1234) to/from Concordia, the result: success, response is: Borrowed successfully.
2019-04-13T13:19:17.371 CONU9996 requested to borrow an item(CON1234) to/from Concordia, the result: success, response is: Borrowed successfully.
2019-04-13T13:19:17.372 CONU9994 requested to borrow an item(CON1234) to/from Concordia, the result: success, response is: Borrowed successfully.
2019-04-13T13:19:17.374 CONU9991 requested to borrow an item(CON1234) to/from Concordia, the result: success, response is: Borrowed successfully.
2019-04-13T13:19:17.389 CONU9991 requested to borrow an item(CON6758) to/from Concordia, the result: success, response is: Borrowed successfully.
2019-04-13T13:19:17.390 CONU9991 requested to return an item(CON1234) to/from Concordia, the result: success, response is: Item returned..
2019-04-13T13:19:17.390 CONU9993 requested to borrow an item(CON6758) to/from Concordia, the result: success, response is: Borrowed successfully.
2019-04-13T13:19:17.391 CONU9993 requested to return an item(CON1234) to/from Concordia, the result: success, response is: Item returned..
2019-04-13T13:19:17.392 CONU9990 requested to borrow an item(CON6758) to/from Concordia, the result: success, response is: Borrowed successfully.
2019-04-13T13:19:17.392 CONU9990 requested to return an item(CON1234) to/from Concordia, the result: success, response is: Item returned..
2019-04-13T13:19:17.393 CONU9994 requested to borrow an item(CON6758) to/from Concordia, the result: success, response is: Borrowed successfully.
2019-04-13T13:19:17.394 CONU9994 requested to return an item(CON1234) to/from Concordia, the result: success, response is: Item returned..
2019-04-13T13:19:17.395 CONU9996 requested to borrow an item(CON6758) to/from Concordia, the result: success, response is: Borrowed successfully.
2019-04-13T13:19:17.396 CONU9996 requested to return an item(CON1234) to/from Concordia, the result: success, response is: Item returned..
2019-04-13T13:19:17.398 CONU9992 requested to borrow an item(CON6758) to/from Concordia, the result: success, response is: Borrowed successfully.
2019-04-13T13:19:17.398 CONU9992 requested to return an item(CON1234) to/from Concordia, the result: success, response is: Item returned..
2019-04-13T13:19:17.401 CONU9995 requested to borrow an item(CON6758) to/from Concordia, the result: success, response is: Borrowed successfully.
2019-04-13T13:19:17.401 CONU9995 requested to return an item(CON1234) to/from Concordia, the result: success, response is: Item returned..
2019-04-13T13:19:17.403 CONU9998 requested to borrow an item(CON6758) to/from Concordia, the result: success, response is: Borrowed successfully.
2019-04-13T13:19:17.403 CONU9998 requested to return an item(CON1234) to/from Concordia, the result: success, response is: Item returned..
2019-04-13T13:19:17.407 CONU9997 requested to borrow an item(CON6758) to/from Concordia, the result: success, response is: Borrowed successfully.
2019-04-13T13:19:17.407 CONU9997 requested to return an item(CON1234) to/from Concordia, the result: success, response is: Item returned..
2019-04-13T13:19:17.409 CONU9999 requested to borrow an item(CON6758) to/from Concordia, the result: success, response is: Borrowed successfully.
2019-04-13T13:19:17.409 CONU9999 requested to return an item(CON1234) to/from Concordia, the result: success, response is: Item returned..
